,title,url,rating,price,review_count,product
459,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg16_1?ie=UTF8&adId=A04623403ERVDJ1986FT0&url=%2FOneOdio-Studio-Headphones-Closed-Driver-light-blue%2Fdp%2FB08CXMW737%2Fref%3Dsr_1_370_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672560%26s%3Dce-de%26sr%3D1-370-spons%26psc%3D1&qualifier=1625672560&id=8242506614679658&widgetName=sp_mtf,4.4 / 5,33.99,26.0,Headphones
460,"Children's Headphones - Wired Headphones for Children, Adjustable Headband, Stereo Sound, Foldable, Tangle-Free Wires, 3.5 mm Aux Jack, 85dB Volume Limiting - Children’s On-Ear Headphones, Blue",https://www.amazon.com/-/en/Childrens-Headphones-Adjustable-Tangle-Free-Ear-Light-blue-purple/dp/B08BL967YR/ref=sr_1_371?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-371,4.6 / 5,25.99,11.0,Headphones
461,"Philips SHE3555WT/00 In Ears Headphones In-Ear Bass Headphones (Deep Bass, Integrated Microphone, 2 Ear Cap Types, Perfect Fit, Reinforced Cable) White",https://www.amazon.com/-/en/SHE3555WT-Headphones-Integrated-Microphone-Reinforced/dp/B07NKV56MP/ref=sr_1_372?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-372,4.3 / 5,8.95,923.0,Headphones
462,"Sennheiser HD 559 headphones (circumaural, open) black / anthracite matt",https://www.amazon.com/-/en/Sennheiser-HD-559-headphones-circumaural/dp/B01L1IIEKM/ref=sr_1_373?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-373,4.5 / 5,73.95,1.2,Headphones
463,"Avantree TR302 2-Way 3.5 mm Headphone Splitter, Aux Y Audio Adapter with Double Headphone Plug, Double Plug Headset Splitter Cable for iPhone Mobile Phones Smartphone Tablet MP3 with 3.5 Jack Black",https://www.amazon.com/-/en/Avantree-Headphone-Splitter-Adapter-Smartphone-black/dp/B00FS6YU6G/ref=sr_1_374?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-374,4.5 / 5,6.99,2.1,Headphones
464,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg16_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_375_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672560%26s%3Dce-de%26sr%3D1-375-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672560&id=8242506614679658&widgetName=sp_mtf,4.4 / 5,39.99,5.7,Headphones
465,"In-Ear Headphones Bluetooth 5.0 [2020 Upgrade] Headphones Wireless Sport with Microphone Wireless Earphones 35 Hours Playtime, IPX7 waterproof, stereo calls, auto pairing touch sensors TWS.",https://www.amazon.com/-/en/Headphones-Bluetooth-Microphone-Earphones-waterproof/dp/B08DJ5HRMT/ref=sr_1_376?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&smid=AYJ5IJ197XJ9Q&sr=1-376,3.8 / 5,9.99,987.0,Headphones
466,JBL T110BT Wireless In-Ear Headphones with 3 Button Remote and Mic - Pink,https://www.amazon.com/-/en/T110BT-Wireless-Headphones-Button-Remote-rose/dp/B078L5RF8R/ref=sr_1_377?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-377,4.4 / 5,26.99,2.0,Headphones
467,"Gorsun® Premium Kids Headphones, Foldable Headphones for Kids, Adjustable Lightweight Headphones for Boys and Girls, Yellow",https://www.amazon.com/-/en/Gorsun%C2%AE-Headphones-Foldable-Adjustable-Lightweight/dp/B07GLT1PJM/ref=sr_1_378?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-378,4.4 / 5,12.99,1.3,Headphones
468,"LOBKIN Bluetooth Headphones Over Ear, Noise Cancelling Headphones, Wireless Stereo Foldable Headphones with Integrated Microphone for Smartphone/Tablet/Laptops (Golden)",https://www.amazon.com/-/en/Headphones-Cancelling-Integrated-Microphone-Smartphone/dp/B08SLLM9W4/ref=sr_1_379?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-379,4.2 / 5,22.56,1.0,Headphones
469,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg16_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_380_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672560%26s%3Dce-de%26sr%3D1-380-spons%26psc%3D1&qualifier=1625672560&id=8242506614679658&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphones
470,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg16_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_381_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672560%26s%3Dce-de%26sr%3D1-381-spons%26psc%3D1&qualifier=1625672560&id=8242506614679658&widgetName=sp_btf,4.5 / 5,42.99,1.2,Headphones
471,OneOdio Over Ear DJ Headphones with Share Port 6.35 mm & 3.5 Jack Closed HiFi Headphones with Cable Adapter Free Wired Headphone Studio Headphones for AMP Recording Monitoring,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg16_1?ie=UTF8&adId=A0047258OC1FLJKFQ2WZ&url=%2FOneOdio-Headphones-Headphone-Recording-Monitoring%2Fdp%2FB07Y8JQ1X2%2Fref%3Dsr_1_382_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672560%26s%3Dce-de%26sr%3D1-382-spons%26psc%3D1%26smid%3DA3DBTL0INHOBV0&qualifier=1625672560&id=8242506614679658&widgetName=sp_btf,4.4 / 5,29.99,297.0,Headphones
472,Marshall Mode II True Wireless Headphones - Black,https://www.amazon.com/-/en/Marshall-Mode-True-Wireless-Headphones-black/dp/B08YPBXDBX/ref=sr_1_383?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-383,5.0 / 5,179.00,1.0,Headphones
473,gorsun Kids Headphones Wired Headphones for Kids Volume Limiter 85/94dB HD Stereo Headphones with Microphone Sharing Function Foldable Headphones for School Home,https://www.amazon.com/-/en/Headphones-Limiter-Microphone-Function-Foldable/dp/B08S6PJ2TC/ref=sr_1_384?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-384,4.5 / 5,15.99,145.0,Headphones
474,"Teufel Move BT In-Ear Headphones Bluetooth Headphones, Black",https://www.amazon.com/-/en/Teufel-Move-Headphones-Bluetooth-Black/dp/B07PPNHL8N/ref=sr_1_385?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-385,4.0 / 5,75.59,451.0,Headphones
475,Muzili Bluetooth Headphones,https://www.amazon.com/-/en/Muzili-Bluetooth-Headphones/dp/B08VNNM14J/ref=sr_1_386?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-386,4.3 / 5,36.99,9.7,Headphones
476,"WorWoder Bluetooth Over Ear Headphones with Powerful Bass Sound, 50 Hours Playtime, Memory Protein Ear Pads, 3.5 mm HD Microphone Audio AUX for Smartphones / PC / Mobile Phones / TV Circumaural black/red",https://www.amazon.com/-/en/Bluetooth-Headphones-Microphone-Smartphones-Circumaural-black-red/dp/B089N1FXSW/ref=sr_1_387?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-387,4.5 / 5,29.99,1.0,Headphones
477,"Lexibook HPBT010FZ Frozen 2-in-1 Bluetooth Headphones for Kids Disney Elsa Anna Olaf Stereo Wireless Wired, Child Safe for Boys Girls, Foldable, Adjustable, Blue/Purple",https://www.amazon.com/-/en/Lexibook-HPBT010FZ-Bluetooth-Headphones-Adjustable/dp/B087J8RK2Y/ref=sr_1_388?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-388,4.2 / 5,29.96,146.0,Headphones
478,Headphone Adapter for iPhone 12 Adoptor Dongle Connection Jack AUX Audio Cable Earphones Splitter Connector Compatible with iPhone 12/11/11 Pro/X/XS/XR/8/7/ (Support Call+Music+Charging+Control),https://www.amazon.com/-/en/Headphone-Connection-Earphones-Connector-Compatible-silver/dp/B097PNM4MY/ref=sr_1_389?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672560&s=ce-de&sr=1-389,5.0 / 5,9.99,2.0,Headphones
480,Bang &amp; Olufsen Beoplay H5 Wireless In-Ear Headphones without Accessories,https://www.amazon.com/-/en/Olufsen-Beoplay-Wireless-Headphones-Accessories-multicolour/dp/B01G491MSY/ref=sr_1_385?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-385,3.6 / 5,65.99,440.0,Headphones
481,"JBL Tune 700BT Over-Ear Headphones, Wireless Bluetooth Earphones with 27 Hours Battery Life for Music Streaming and Calling on the Go",https://www.amazon.com/-/en/Over-Ear-Headphones-Bluetooth-Earphones-Streaming-blue/dp/B08145ZWFS/ref=sr_1_386?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-386,4.3 / 5,65.99,1.1,Headphones
482,"JBL Live Free NC+ TWS Wireless In-Ear Headphones with Noise Cancelling, Blue, up to 21 Hours Battery Life, Includes Charging Box",https://www.amazon.com/-/en/Wireless-Headphones-Cancelling-Battery-Charging-pink/dp/B08FB2H2JV/ref=sr_1_387?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-387,3.8 / 5,104.99,16.0,Headphones
483,Original Samsung EHS64AVFWE Bulk Earphones In-Ear Headset with Call Answer Button and Volume Control Full Bass Stereo Sound Set of 3,https://www.amazon.com/-/en/Original-Samsung-EHS64AVFWE-Earphones-Headset/dp/B07KMLPBV2/ref=sr_1_388?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-388,4.2 / 5,10.99,250.0,Headphones
484,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg17_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_389_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672561%26s%3Dce-de%26sr%3D1-389-spons%26psc%3D1&qualifier=1625672561&id=8663602894466311&widgetName=sp_mtf,4.2 / 5,31.99,350.0,Headphones
485,TronicXL Television Headphones 6 m Long Cable Headband Compatible with TV Samsung LG Sony Toshiba DYON JVC Philips Apple iPad iMac Computer etc Stereo Headphones Headphone Jack Plug,https://www.amazon.com/-/en/TronicXL-Television-Headphones-Compatible-Headphone-gray/dp/B07GW6PQX1/ref=sr_1_390?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-390,4.4 / 5,18.90,684.0,Headphones
486,"Guijiyi Open Ear Wireless Bone Conduction Headphones, Bluetooth Headphones 5.0, Waterproof, 5-7 Hours Playtime, Titanium Bone Sound Double Channel Headphones with Microphone",https://www.amazon.com/-/en/Conduction-Headphones-Bluetooth-Waterproof-Microphone/dp/B08XXTRKJP/ref=sr_1_391?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-391,3.4 / 5,32.99,22.0,Headphones
487,Bang &amp; Olufsen Beoplay HX,https://www.amazon.com/-/en/1224001-Bang-Olufsen-Beoplay-HX-sand/dp/B08V1L2QMB/ref=sr_1_392?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-392,4.1 / 5,499.00,67.0,Headphones
488,"Umi. Essentials TWS Bluetooth 5.0 IPX7 W5s Wireless In-Ear Headphones for iPhone Samsung, Huawei with Patented Smart Metal Charging Case",https://www.amazon.com/-/en/Essentials-Bluetooth-Wireless-Headphones-Patented/dp/B07T7JTNR6/ref=sr_1_393?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-393,4.1 / 5,29.99,8.2,Headphones
489,"OneOdio Over Ear Studio Headphones with Cable with 6.3 mm &amp; 3.5 mm Jack, Closed DJ Headphones with 50 mm Driver, Bass Sound",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg17_1?ie=UTF8&adId=A04623403ERVDJ1986FT0&url=%2FOneOdio-Studio-Headphones-Closed-Driver-light-blue%2Fdp%2FB08CXMW737%2Fref%3Dsr_1_394_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672561%26s%3Dce-de%26sr%3D1-394-spons%26psc%3D1&qualifier=1625672561&id=8663602894466311&widgetName=sp_mtf,4.4 / 5,33.99,26.0,Headphones
490,Sony MDR-ZX310B Lifestyle Headphones With Microphone,https://www.amazon.com/-/en/Sony-MDR-ZX310B-Lifestyle-Headphones-Microphone-black/dp/B00I3LV336/ref=sr_1_395?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-395,4.4 / 5,18.47,5.2,Headphones
491,OTL Technologies Technlogies Peppa Pig Rainbow Junior Wired Headphones for Kids (Official Licensed Product),https://www.amazon.com/-/en/Technologies-Technlogies-Headphones-Official-Licensed-Peppa-Pig-Rainbow/dp/B08GRWRXBL/ref=sr_1_396?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-396,4.4 / 5,16.05,873.0,Headphones
492,"In Ear Headphones, Earphones with Microphone, Stereo Bass Earbuds, High Definition with Noise Cancelling for Galaxy, Huawei, MP3 and All Other 3.5 mm Audio Devices",https://www.amazon.com/-/en/Headphones-Earphones-Microphone-Definition-Cancelling/dp/B08R9DWH5J/ref=sr_1_397?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-397,4.2 / 5,8.49,84.0,Headphones
493,Philips Bass Headphones,https://www.amazon.com/-/en/SHL3075BK-00-Philips-Bass-Headphones/dp/B0725W4HF5/ref=sr_1_398?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-398,4.4 / 5,23.99,1.8,Headphones
494,"OneOdio Bluetooth Over-ear Headphones, Closed Studio Headphones with Share Port, Wired and Wireless Professional DJ Headphones for Electric Drum, Piano, Guitar, AMP Recording and Monitoring",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg17_1?ie=UTF8&adId=A05618103T0TFEOAP1PGK&url=%2FBluetooth-Headphones-Professional-Recording-Monitoring%2Fdp%2FB07MTW4KNJ%2Fref%3Dsr_1_399_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672561%26s%3Dce-de%26sr%3D1-399-spons%26psc%3D1%26smid%3DA3GU22V9ST15N&qualifier=1625672561&id=8663602894466311&widgetName=sp_mtf,4.4 / 5,39.99,5.7,Headphones
495,"Tuinyo Bluetooth Headphones Over Ear Hi-Fi Stereo Headset Wireless Headphones with Deep Bass, Soft Memory Protein Earmuffs, Built-in Microphone Cable PC / Mobile / TV",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Earmuffs-Microphone/dp/B08153R3MM/ref=sr_1_400?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-400,4.4 / 5,29.99,2.9,Headphones
496,"Bluetooth Headphones, Over Ear OneOdio Closed Studio Headphones, Wireless with 30 Hours’ Playtime, Wireless Headphones, On Ear Headphones, with CVC 8.0 Microphone for Smartphone, PC On ear Black",https://www.amazon.com/-/en/Headphones-Studio-Wireless-Microphone-Smartphone/dp/B0828Q1VX8/ref=sr_1_401?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-401,4.3 / 5,39.99,2.5,Headphones
497,"WANFEI Bone Sound Headphones, Bluetooth 5.0 Wireless Bone Conduction Headphones, Open Ear Sport Headphones, Wireless Headphones BT Headphones with Microphone for Sports Listening Cycling Running Gym",https://www.amazon.com/-/en/Headphones-Bluetooth-Conduction-Microphone-Listening/dp/B09441PRLQ/ref=sr_1_402?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-402,4.1 / 5,42.99,1.5,Headphones
498,"Samsung Galaxy Buds+, In-ear, -, White",https://www.amazon.com/-/en/Samsung-Galaxy-Buds-In-ear-White/dp/B0842Q6ZB4/ref=sr_1_403?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-403,4.6 / 5,59.97,12.2,Headphones
499,"OneOdio Headphones with Microphone Over-Ear Headphones with Cable Headset with Volume Control, 3.5 mm Jack for Mobile Phone PC Laptop Computer Closed HiFi Studio Headphones",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg17_1?ie=UTF8&adId=A02270382HO40EAJC9N6I&url=%2FOneOdio-Headphones-Microphone-Over-Ear-Computer%2Fdp%2FB08CZ5J6S2%2Fref%3Dsr_1_404_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672561%26s%3Dce-de%26sr%3D1-404-spons%26psc%3D1&qualifier=1625672561&id=8663602894466311&widgetName=sp_btf,4.3 / 5,31.99,95.0,Headphones
500,"OneOdio Over Ear Headphones with Cable, HiFi Studio Headphones with Hi-Res, 50 mm Driver, Sharp Port, Large Ear Cups, 6.35 & 3.5 mm Jack, Closed DJ Headphones for Podcast, Mobile Phone, PC (Pro 50)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg17_1?ie=UTF8&adId=A01030492S54G7K4K9W3Z&url=%2FOneOdio-Headphones-Studio-Hi-Res-Podcast%2Fdp%2FB07235LV4Q%2Fref%3Dsr_1_405_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672561%26s%3Dce-de%26sr%3D1-405-spons%26psc%3D1&qualifier=1625672561&id=8663602894466311&widgetName=sp_btf,4.5 / 5,42.99,1.2,Headphones
501,OneOdio Over Ear DJ Headphones with Share Port 6.35 mm & 3.5 Jack Closed HiFi Headphones with Cable Adapter Free Wired Headphone Studio Headphones for AMP Recording Monitoring,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg17_1?ie=UTF8&adId=A0047258OC1FLJKFQ2WZ&url=%2FOneOdio-Headphones-Headphone-Recording-Monitoring%2Fdp%2FB07Y8JQ1X2%2Fref%3Dsr_1_406_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672561%26s%3Dce-de%26sr%3D1-406-spons%26psc%3D1%26smid%3DA3DBTL0INHOBV0&qualifier=1625672561&id=8663602894466311&widgetName=sp_btf,4.4 / 5,29.99,297.0,Headphones
502,"Anflowe Sports Headphones ES850 Upgrade Splashproof In-Ear Headphones with Tangle-Free Cable & Microphone; Pure Sound for Training, Fitness, Workouts, Running, Jogging, Work & Home",https://www.amazon.com/-/en/Headphones-Splashproof-Tangle-Free-Microphone-Training-black-red/dp/B092ZNFS89/ref=sr_1_407?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-407,4.5 / 5,12.99,74.0,Headphones
503,"Children’s Headphones, Bluetooth Headphones for Children",https://www.amazon.com/-/en/Childrens-Headphones-Bluetooth-Children/dp/B07HHGP28X/ref=sr_1_408?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&smid=A1W4PNP7BAKEXY&sr=1-408,4.4 / 5,18.39,3.6,Headphones
504,"Bluetooth Headphones, Otium Bluetooth Headphones In Ear Real Wireless Headphones Earphones with Charging Box, Bluetooth 5.0 Headsets for Mobile Phone/Sports/Running/Android/iOS, 20 Hours Playtime (White)",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Earphones-Charging/dp/B08VDNPX3Q/ref=sr_1_409?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-409,4.3 / 5,25.99,189.0,Headphones
505,"Navaris Universal Headphone Stand with Imitation Leather Cover – Headphone Holder, Gaming Headset Holder – On-Ear Headphone Stand – in Black",https://www.amazon.com/-/en/Navaris-Universal-Headphone-Imitation-Leather/dp/B07QH5NMPH/ref=sr_1_410?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-410,4.8 / 5,29.99,656.0,Headphones
506,"Bluetooth Headphones 5.1, Wireless Headphones IPX7 Waterproof, Noise Cancelling Headphones, Noise Isolation, with 24H Charging Box and Microphone for Android2/Samsung/Huawei Sports Headphones",https://www.amazon.com/-/en/Bluetooth-Headphones-Waterproof-Cancelling-Microphone-White/dp/B0951TBW5K/ref=sr_1_411?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-411,4.4 / 5,20.99,142.0,Headphones
507,"JBL Tune500 On-Ear Headphones, Wired, Headphones with 1 Button Remote Control, Integrated Microphone &amp; Alexa Integration, Phone and Listen to Music on the Go",https://www.amazon.com/-/en/Tune500-Headphones-Integrated-Microphone-Integration/dp/B07J2R8LNL/ref=sr_1_412?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-412,4.5 / 5,22.99,9.5,Headphones
508,"Urbanista Miami Wireless Over Ear Bluetooth Headphones, 50 Hours Playtime, Active Noise Cancelling Wireless Headset with Microphone, On Ear Headphones with Carry Case, Teal",https://www.amazon.com/-/en/Urbanista-Bluetooth-Headphones-Cancelling-Microphone/dp/B08TLV4XYJ/ref=sr_1_413?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-413,4.1 / 5,119.00,73.0,Headphones
509,"Bluetooth Headphones Wireless HiFi Stereo Over Ear Wireless Headphones with Microphone and Foldable Wireless Headphone, Supports Micro SD/TF FM (for iPhone/Samsung/iPad/PC) (Pink)",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Microphone-Headphone-pink/dp/B08T612DKP/ref=sr_1_414?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672561&s=ce-de&sr=1-414,4.5 / 5,21.99,585.0,Headphones
510,"USB C Headphones, TITACUTE USB Type C Headphones with Microphone Earphones In-Ear Headphones for Huawei P40 P30 Mate 40 Pro, Samsung Galaxy S20 FE/ Note20 Ultra, Xiaomi Mi 10T Pro, OnePlus 8T/Nord",https://www.amazon.com/-/en/Headphones-TITACUTE-Microphone-Earphones-Samsung/dp/B08RSJD1QG/ref=sr_1_409?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672562&s=ce-de&sr=1-409,3.9 / 5,14.99,23.0,Headphones
511,beyerdynamic Lagoon ANC Explorer Bluetooth Headphones with ANC and Sound Personalization Closed 1 Black,https://www.amazon.com/-/en/beyerdynamic-Explorer-Bluetooth-Headphones-Personalization-Black/dp/B07T267MWG/ref=sr_1_410?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672562&s=ce-de&sr=1-410,4.1 / 5,199.90,532.0,Headphones
512,"Wireless Earbuds, Bluetooth 5.0 Running Headphones Premium Deep Bass In-Ear Headphones 48H Playtime with Charging Box for Sports Running Gym Training (2021 Upgraded)",https://www.amazon.com/-/en/Wireless-Bluetooth-Headphones-Playtime-Charging/dp/B00RCL40LK/ref=sr_1_411?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672562&s=ce-de&sr=1-411,4.4 / 5,28.99,131.0,Headphones
513,"lecover Bluetooth Kopfhörer Sport, In Ear Kopfhörer Kabellos Bluetooth 5.1 Kabellose Sportkopfhörer Noise Cancelling Kopfhörer mit Mikrofon Wireless Earbuds IP7 Wasserdicht Ohrhörer mit Deep Bass, 40H",https://www.amazon.com/-/en/Power-Q20-Pro/dp/B08TZVJXLG/ref=sr_1_412?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672562&s=ce-de&sr=1-412,4.5 / 5,33.99,1.7,Headphones
514,"OneOdio Over-Ear Bluetooth Kopfhörer, Kabellos Faltbare Hi-Fi Kopfhörer Stereo Headphones mit Kräftigen Bass Mode 24 Std Spielzeit CVC8.0 Mikrofon Freisprechen für Handys/Laptops & PC",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg18_1?ie=UTF8&adId=A03222662IW1683QI9NGP&url=%2FA11%2Fdp%2FB085M31H37%2Fref%3Dsr_1_413_sspa%3Fdchild%3D1%26keywords%3DKopfh%25C3%25B6rer%26qid%3D1625672562%26s%3Dce-de%26sr%3D1-413-spons%26psc%3D1&qualifier=1625672562&id=3656950238549610&widgetName=sp_mtf,4.2 / 5,31.99,350.0,Headphones
515,OTL Super Mario Wired Headphones,https://www.amazon.com/-/en/OTL-Super-Mario-Wired-Headphones-multicoloured/dp/B08GSLYL5G/ref=sr_1_414?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672562&s=ce-de&sr=1-414,4.4 / 5,19.49,873.0,Headphones
516,"LTDNB Bluetooth Headphones In-Ear Wireless Bluetooth Headphones, IPX7 Waterproof Wireless Earbuds Bluetooth 5.0 Headset with Microphone, HiFi Stereo Sport Wireless Mini Headphones",https://www.amazon.com/-/en/Bluetooth-Headphones-Wireless-Waterproof-Microphone/dp/B087JF6Y77/ref=sr_1_415?dchild=1&keywords=Kopfh%C3%B6rer&qid=1625672562&s=ce-de&sr=1-415,3.8 / 5,7.99,50.0,Headphones
